Time,Signal
1.4125,1.2296053459025935
1.415,0.2000244213755027
1.4175,0.3390242033921035
1.42,1.0695389263942428
1.4225,-0.42307670992771745
1.425,1.4539904997395463
1.4275,-0.45106735433243306
1.43,1.013564543857519
1.4325,0.2550798935649033
1.435,0.08813089625981507
1.4375,1.089790213551646
1.44,-0.5829319636104766
1.4425000000000001,1.3411631843743947
1.445,-0.47027907412966335
1.4475,0.7779079179377156
1.45,0.30901699437514674
1.4525000000000001,-0.15995017450721088
1.455,1.0880081004141513
1.4575,-0.7238152906297569
1.46,1.1997464034599572
1.4625000000000001,-0.4736614173306902
1.465,0.5271602357715612
1.4675,0.3592217603966608
1.47,-0.40040393770685734
1.4725,1.0629356244678358
1.475,-0.8435655349597697
1.4775,1.0319077561259
1.48,-0.46245201872808483
1.4825,0.2661687761311816
1.485,0.4031253076933295
1.4875,-0.6286476854587588
1.49,1.0138470358244895
1.4925,-0.9405818898854839
1.495,0.8404277534531761
1.4975,-0.43828318242768305
1.5,-4.07733106439678e-14
1.5025,0.43828318242775705
1.5050000000000001,-0.8404277534530918
1.5075,0.9405818898854975
1.51,-1.0138470358244633
1.5125,0.6286476854587013
1.5150000000000001,-0.40312530769346855
1.5175,-0.2661687761312621
1.52,0.4624520187281522
1.5225,-1.0319077561259367
1.5250000000000001,0.8435655349597686
1.5275,-1.0629356244677977
1.53,0.4004039377067915
1.5325,-0.3592217603965788
1.5350000000000001,-0.5271602357714242
1.5375,0.47366141733058664
1.54,-1.199746403459982
1.5425,0.7238152906297448
1.545,-1.0880081004141022
1.5475,0.15995017450733912
1.55,-0.3090169943750637
1.5525,-0.7779079179377881
1.555,0.4702790741297124
1.5575,-1.3411631843743732
1.56,0.5829319636104519
1.5625,-1.089790213551587
1.565,-0.08813089625989262
1.5675000000000001,-0.25507989356504757
1.57,-1.0135645438575849
1.5725,0.451067354332471
1.575,-1.4539904997395456
1.5775000000000001,0.42307670992778407
1.58,-1.0695389263941757
1.5825,-0.3390242033921841
1.585,-0.20002442137542376
1.5875000000000001,-1.2296053459024918
1.59,0.4152297213161522
1.5925,-1.5367111585932722
1.595,0.2469336165228353
1.5975000000000001,-1.0289957517828607
1.6,-0.5877852522924257
1.6025,-0.1464297255863865
1.605,-1.4219240480280202
1.6075,0.3624456842594582
1.61,-1.5884805060438683
1.6125,0.05765873285642509
1.615,-0.970328859698472
1.6175,-0.8294469785501276
1.62,-0.09676185363630518
1.6225,-1.5869193207806283
1.625,0.2928932188134521
1.6275,-1.6091328219515137
1.6300000000000001,-0.14118337512882395
1.6325,-0.8960655600187633
1.635,-1.0591280640054734
1.6375,-0.05329918441343906
1.6400000000000001,-1.7215697590708892
1.6425,0.2072579332568003
1.645,-1.599172006750615
1.6475,-0.3456941587475701
1.6500000000000001,-0.8090169943751521
1.6525,-1.2721402171645835
1.655,-0.01806357989961016
1.6575,-1.823495701963408
1.6600000000000001,0.10672859079314079
1.6625,-1.5597469455406516
1.665,-0.5517250326289722
1.6675,-0.7121970493979927
1.67,-1.4640919323364874
1.6725,0.007240894099652562
1.675,-1.8910065241883682
1.6775,-0.007021051572321579
1.68,-1.4926123047583664
1.6825,-0.7549688115951358
1.685,-0.6087376313091173
1.6875,-1.6309863136979268
1.69,0.021280030406940487
1.6925000000000001,-1.9231323714250228
1.695,-0.13186377457920773
1.6975,-1.4000758585670026
1.7,-0.9510565162952456
1.7025000000000001,-0.5018025150589109
1.705,-1.7693106800519351
1.7075,0.02313092213735024
1.71,-1.9196396774237658
1.7125000000000001,-0.2652631392110055
1.715,-1.2849337563136525
1.7175,-1.1356572756620331
1.72,-0.39450199843619194
1.7225000000000001,-1.876115850343048
1.725,0.01231165940486223
1.7275,-1.881030181904923
1.73,-0.40432944902200263
1.7325,-1.1503954204951963
1.735,-1.30457895897801
1.7375,-0.2898105525465988
1.74,-1.9490832447234145
1.7425,-0.011201534366861221
1.745,-1.8085235547407084
1.7475,-0.5458861327420623
1.75,-1.0000000000000657
1.7525,-1.4538671322213443
1.7550000000000001,-0.190489565990832
1.7575,-1.9865782155570937
1.76,-0.04697021213315822
1.7625,-1.704024114919589
1.7650000000000001,-0.686544970228025
1.7675,-0.8375264904150683
1.77,-1.5798999536070308
1.7725,-0.09901713352814867
1.7750000000000001,-1.9876883405951378
1.7775,-0.09410280196644016
1.78,-1.5700725030211076
1.7825,-0.8227883455815935
1.7850000000000001,-0.6668997675639674
1.7875,-1.6794767015842547
1.79,-0.017526644833466665
1.7925,-1.9522457590529319
1.795,-0.15127669130200727
1.7975,-1.4097835145378663
1.8,-0.9510565162951576
1.8025,-0.49209485908800193
1.805,-1.7498977633292998
1.8075,0.052244309765267394
1.81,-1.8808330021834139
1.8125,-0.21677275132471407
1.815,-1.226771620058754
1.8175000000000001,-1.0678377416756255
1.82,-0.31704180017359407
1.8225,-1.7890340999489531
1.825,0.10899347581163155
1.8275000000000001,-1.7747721542770991
1.83,-0.28852142775131695
1.8325,-1.0250659794782955
1.835,-1.169759021379006
1.8375000000000001,-0.1455333831676251
1.84,-1.795384441797131
1.8425,0.15188097922685173
1.845,-1.6360975686494568
1.8475000000000001,-0.3641592176853463
1.85,-0.8090169943751016
1.8525,-1.2536751582266956
1.855,0.018861981999290567
1.8575,-1.7681187479334763
1.86,0.18054327351935207
1.8625,-1.4675127467865545
1.865,-0.44109407525553757
1.8675,-0.5831966299383609
1.87,-1.3167538797138927
1.8725,0.17288022642517997
1.875,-1.7071067811865483
1.8775,0.1950937275959559
1.8800000000000001,-1.2723323582211787
1.8825,-0.5165780484695143
1.885,-0.35229487094873957
1.8875,-1.356554829516861
1.8900000000000001,0.3136325265464476
1.8925,-1.6129309969308518
1.895,0.19610994072201093
1.8975,-1.0544107250652974
1.9000000000000001,-0.5877852522923892
1.9025,-0.12101475230381359
1.905,-1.3711003722271533
1.9075,0.43866552259702485
1.9100000000000001,-1.4868833112741853
1.9125,0.18460821647068615
1.915,-0.8180584101252286
1.9175,-0.6518931334725008
1.92,0.1060315781910054
1.9225,-1.358936338448871
1.925,0.5460095002604536
1.9275,-1.3309456940441549
1.93,0.16200596072717593
1.9325,-0.5679488236455232
1.935,-0.7061648850095428
1.9375,0.32442334882163515
1.94,-1.319181068979907
1.9425000000000001,0.6342134968159154
1.945,-1.147754914620372
1.9475,0.13007308154119968
1.95,-0.30901699437473523
1.9525000000000001,-0.7480308249716277
1.955,0.5300258883358333
1.9575,-1.25156139056054
1.96,0.702366629130242
1.9625000000000001,-0.940552145042652
1.965,0.09087375297824837
1.9675,-0.04635283031612633
1.97,-0.77516656687832
1.9725000000000001,0.7190774239088158
1.975,-1.1564344650402305
1.9775,0.7501052922507275
1.98,-0.7131184858566817
1.9825000000000002,0.046700153949077894
1.985,0.21490868105653033
1.9875,-0.78556587691446
1.99,0.8882659967658668
1.9925,-1.0347947913047693
1.995,0.7776062352967773
1.9975,-0.4696978170513111
2.0,-5.534413163127495e-14
2.0025,0.4696978170514079
2.005,-0.7776062352968428
2.0075,1.0347947913047837
2.0100000000000002,-0.8882659967658322
2.0125,0.7855658769143816
2.015,-0.21490868105642524
2.0175,-0.04670015394918546
2.02,0.7131184858567695
2.0225,-0.7501052922507783
2.025,1.1564344650402294
2.0275,-0.7190774239087669
2.0300000000000002,0.7751665668782302
2.0325,0.046352830316235466
2.035,-0.09087375297835196
2.0375,0.9405521450424088
2.04,-0.7023666291302769
2.0425,1.2515613905605218
2.045,-0.5300258883357697
2.0475,0.7480308249715291
2.05,0.30901699437529706
2.0525,-0.13007308154129837
2.055,1.14775491462017
2.0575,-0.6342134968158606
2.06,1.3191810689798724
2.0625,-0.32442334882155843
2.065,0.7061648850094375
2.0675,0.5679488236456307
2.07,-0.16200596072763518
2.0725000000000002,1.3309456940442053
2.075,-0.5460095002604528
2.0775,1.3589363384490267
2.08,-0.10603157819091757
2.0825,0.6518931334723915
2.085,0.8180584101255484
2.0875,-0.18460821647076453
2.09,1.4868833112742181
2.0925000000000002,-0.4386655225970426
2.095,1.3711003722272233
2.0975,0.12101475230350683
2.1,0.5877852522927334
2.1025,1.0544107250655967
2.105,-0.19610994072207633
2.1075,1.6129309969308683
2.11,-0.31363252654641427
2.1125,1.3565548295166203
2.115,0.352294870948412
2.1175,0.5165780484698543
2.12,1.2723323582212682
2.1225,-0.19509372759610977
2.125,1.707106781186548
2.1275,-0.1728802264251308
2.13,1.3167538797138032
2.1325,0.5831966299384688
2.1350000000000002,0.4410940752558663
2.1375,1.4675127467866327
2.14,-0.18054327351938537
2.1425,1.7681187479334586
2.145,-0.018861981999226618
2.1475,1.2536751582265973
2.15,0.8090169943749833
2.1525,0.36415921768545056
2.1550000000000002,1.6360975686495218
2.1575,-0.15188097922686938
2.16,1.7953844417971676
2.1625,0.14553338316754239
2.165,1.169759021378901
2.1675,1.0250659794784032
2.17,0.28852142775141165
2.1725,1.7747721542770454
2.1750000000000003,-0.10899347581163199
2.1775,1.7890340999490069
2.18,0.31704180017349914
2.1825,1.067837741675742
2.185,1.2267716200588579
2.1875,0.2167727513247969
2.19,1.880833002183377
2.1925,-0.05224430976521499
2.195,1.749897763328967
2.1975000000000002,0.49209485908789735
2.2,0.9510565162952755
2.2025,1.4097835145377617
2.205,0.1512766913020761
2.2075,1.952245759052913
2.21,0.01752664483357047
2.2125,1.679476701584016
2.215,0.6668997675640717
2.2175000000000002,0.8227883455817098
2.22,1.5700725030210125
2.2225,0.09410280196649345
2.225,1.9876883405951378
2.2275,0.09901713352830144
2.23,1.5798999536067582
2.2325,0.8375264904151765
2.235,0.6865449702279206
2.2375000000000003,1.704024114919506
2.24,0.04697021213319463
2.2425,1.9865782155571479
2.245,0.19048956599062927
2.2475,1.4538671322210441
2.25,1.0000000000001754
2.2525,0.5458861327419646
2.255,1.808523554740773
2.2575,0.011201534366808596
2.2600000000000002,1.9490832447235213
2.2625,0.289810552546355
2.265,1.3045789589779055
2.2675,1.1503954204955293
2.27,0.40432944902191403
2.2725,1.8810301819049728
2.275,-0.012311659404862008
2.2775,1.8761158503431017
2.2800000000000002,0.39450199843591294
2.2825,1.1356572756619245
2.285,1.2849337563137566
2.2875,0.26526313921108857
2.29,1.9196396774237998
2.2925,-0.02313092213733281
2.295,1.769310680051871
2.2975,0.5018025150588065
2.3000000000000003,0.9510565162955903
2.3025,1.4000758585671007
2.305,0.13186377457927667
2.3075,1.923132371425004
2.31,-0.02128003040690607
2.3125,1.63098631369785
2.315,0.6087376313090058
2.3175,0.7549688115952524
2.32,1.4926123047588242
2.3225000000000002,0.007021051572271508
2.325,1.8910065241883678
2.3275,-0.00724089409970563
2.33,1.464091932336399
2.3325,0.7121970493978769
2.335,0.5517250326290846
2.3375,1.5597469455408906
2.34,-0.10672859079324437
2.3425000000000002,1.823495701963426
2.345,0.01806357989954055
2.3475,1.2721402171646878
2.35,0.8090169943748076
2.3525,0.3456941587476755
2.355,1.599172006750814
2.3575,-0.20725793325685238
2.36,1.721569759070856
2.3625000000000003,0.05329918441335524
2.365,1.059128064005585
2.3675,0.8960655600186478
2.37,0.1411833751291025
2.3725,1.6091328219514611
2.375,-0.29289321881345143
2.3775,1.5869193207805792
2.38,0.09676185363639456
2.3825,0.8294469785497954
2.3850000000000002,0.9703288596983597
2.3875,-0.057658732856181616
2.39,1.5884805060437612
2.3925,-0.3624456842594047
2.395,1.4219240480278228
2.3975,0.14642972558648504
2.4,0.5877852522923168
2.4025,1.028995751782959
2.4050000000000002,-0.24693361652263324
2.4075,1.536711158593219
2.41,-0.415229721316119
2.4125,1.2296053459024137
2.415,0.20002442137552895
2.4175,0.3390242033920766
2.42,1.0695389263942654
